id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1409700,COZY DOUBLE ROOM IN BIG SHARED VILLA!,7531605,Xabier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32101,-1.96582,Private room,70,2,13,2018-09-11,0.18,4,112
1410885,"Apartment near beach Ondarreta,wifi",7607265,Gaizka,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30919,-2.00445,Entire home/apt,120,5,26,2018-08-23,0.37,1,284
1418794,HUGE DOUBLE WIDE ROOM WITH PRIVATE BATHROOM AND WC,7531605,Xabier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32077,-1.965,Private room,85,2,9,2018-09-29,0.13,4,91
1431592,Comfy room for two in the centre!!!,5942635,Chris Y Susi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32069,-1.98389,Private room,20,5,123,2018-08-15,1.73,2,45
1431906,Amaizing house in a bay hill,7696513,Josu,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31861,-2.00882,Entire home/apt,350,2,41,2019-05-03,0.69,1,327
1444162,Balentziaga. Getaria,7754058,Irantzu,GuipÃºzcoa,Getaria,43.3033,-2.20419,Entire home/apt,100,1,1,2019-03-31,0.50,1,295
1445649,MIRADOR MAR: terrace + parking (10eur/day),7761111,Isabel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32767,-1.96953,Entire home/apt,125,5,33,2018-09-27,0.48,1,281
1448490,Habitación  con  piscina y terraza,7670576,Marta Y Alvaro,GuipÃºzcoa,Pasaia,43.32116,-1.92162,Private room,40,2,53,2016-11-14,0.75,4,0
1448939,habitación individual con piscina,7670576,Marta Y Alvaro,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32071,-1.92188,Private room,45,2,47,2016-11-14,0.68,4,0
1454609, Doble e individual con  piscina,7670576,Marta Y Alvaro,GuipÃºzcoa,Pasaia,43.32132,-1.9232,Private room,65,2,13,2016-08-04,0.18,4,0
1470889,Luxury San Prudencio Vitoria - EVI0049,7859412,Javier,Ãlava,Vitoria-Gasteiz,42.84346,-2.67131,Entire home/apt,90,2,51,2019-05-27,1.08,5,99
1480833,Precioso apartamento en Errenteria.,7438203,Ibon,GuipÃºzcoa,Errenteria,43.31302,-1.90139,Entire home/apt,60,6,37,2018-09-27,0.52,1,304
1560846,Loft in Mutriku by Sea Front,8305052,Begoña,GuipÃºzcoa,Mutriku,43.30336,-2.3641,Private room,70,2,69,2019-05-06,1.17,2,113
1561148,Bonita habitación en piso moderno,938570,Bettina,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32294,-1.97923,Private room,27,2,3,2017-04-15,0.07,2,0
1586917,Casco Viejo habitacion doble       (LBI 184),8457487,Pilar,Vizcaya,Bilbao,43.25885,-2.9249,Private room,40,2,35,2018-08-11,0.57,1,276
1587488,UBICACION PERFECTA...BAÑO PRIVADO   L-SS-00002 ''',8462790,Maria Concepcion,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32379,-1.97739,Private room,54,1,295,2019-05-22,4.27,2,270
1600886,Modern Loft (free parking),8517912,Olga,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32356,-1.96622,Entire home/apt,50,2,241,2019-05-14,3.46,1,206
1607787,CASA de FARDOS DE PAJA única en VALLE de KARRANTZA,8345101,Mirentxu,Vizcaya,Karrantza Harana,43.22124,-3.33634,Entire home/apt,50,2,0,,,2,90
1614488,Acogedor y a 8 minutos del centro!,7423796,Raúl,Ãlava,Vitoria-Gasteiz,42.83823,-2.66672,Entire home/apt,70,2,19,2018-09-01,0.82,1,49
1616882,Disfruta de la elegancia y personalidad de este apartamento de diseño con jardín,8160183,Patric,Vizcaya,Getxo,43.3394,-3.0064,Entire home/apt,99,3,5,2019-04-21,0.69,1,191
1618029,IGELDO 2013 HABITACIÓN MONTE,8603350,Agurtxo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3055,-2.03862,Private room,70,3,43,2019-04-22,0.69,2,350
1618388,IGELDO 2013 HABITACIÓN MAR,8603350,Agurtxo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30502,-2.04034,Private room,70,3,39,2019-05-16,0.65,2,351
1621340,Apartment in old town with wifi,3795820,Carmen,Vizcaya,Bilbao,43.25541,-2.92499,Entire home/apt,60,2,248,2019-05-22,3.62,2,238
1645135,Pensión LÓRIEN  (200 m.beach),6751883,Felix,GuipÃºzcoa,Zarautz,43.28412,-2.17102,Entire home/apt,95,2,5,2017-08-21,0.09,1,317
1674721,APARTAMENTO PUESTA DE SOL -ESS00070,8863617,Mikel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31897,-1.97007,Entire home/apt,129,2,69,2019-05-26,1.46,1,254
1679109,"BILBAO,tu CASAencima del CASCO VIEJO con DESAYUNO",8869519,Carmen,Vizcaya,Bilbao,43.26028,-2.9156,Private room,36,1,70,2019-05-04,1.11,2,280
1719326,Casita individual en Getxo Bizkaia,9064749,Susana,Vizcaya,Getxo,43.36336,-3.00882,Entire home/apt,60,3,96,2019-05-23,1.42,1,283
1752832,Acogedor piso céntrico,9220572,Iera,Vizcaya,Bilbao,43.26043,-2.93003,Entire home/apt,150,3,51,2018-12-04,1.03,1,73
1756617,OLD TOWN III by Aston & Wolf,9237636,Itxaso,Vizcaya,Bilbao,43.25672,-2.92294,Entire home/apt,100,3,281,2019-05-25,4.10,1,243
1779693,Las casas de Ea Astei - ETXEAUNDI,9343474,Mertxe,Vizcaya,Ea,43.36716,-2.61518,Entire home/apt,213,2,9,2018-11-02,0.18,6,290
1779700,Las casas de EA Astei - Sabai,9343474,Mertxe,Vizcaya,Ea,43.3682,-2.61135,Entire home/apt,195,2,12,2018-08-25,0.25,6,302
1779701,Las Casas de Ea: Preciosa Garaixe,9343474,Mertxe,Vizcaya,Ea,43.36839,-2.6155,Entire home/apt,185,2,5,2018-10-13,0.11,6,323
1779704,Preciosa casa autosostenible en EA,9343474,Mertxe,Vizcaya,Ea,43.36728,-2.61415,Entire home/apt,500,2,8,2019-04-22,0.14,6,319
1779707,Disfruta de la Costa Vasca en Okana,9343474,Mertxe,Vizcaya,Ea,43.36971,-2.61368,Entire home/apt,305,2,6,2018-09-07,0.13,6,293
1788424,Luxury apartment at the beach. Parking and WIFI,1320625,Marco,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31321,-2.00879,Entire home/apt,84,4,92,2019-05-15,1.49,1,235
1795884,Ubicacion Perfecta-Dos camas-baño    L-SS-00002,8462790,Maria Concepcion,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3225,-1.97859,Private room,49,1,237,2019-05-27,3.51,2,303
