listing_id,date
13440047,2016-10-16
13440047,2016-10-18
13440047,2016-10-21
13440047,2016-10-24
13440047,2016-10-28
13440047,2016-10-30
13440047,2016-11-01
13440047,2016-11-06
13440047,2016-11-13
13440047,2016-11-20
13440047,2016-11-22
13440047,2016-11-27
13440047,2016-12-06
13440047,2016-12-08
13440047,2016-12-11
13440047,2016-12-18
13440047,2016-12-23
13440047,2016-12-29
13440047,2017-01-06
13440047,2017-01-09
13440047,2017-01-22
13440047,2017-01-25
13440047,2017-02-06
13440047,2017-02-19
13440047,2017-02-25
13440047,2017-03-04
13440047,2017-03-11
13440047,2017-03-18
13440047,2017-03-20
14079967,2016-08-13
14079967,2016-09-16
14079967,2016-10-23
5196884,2015-06-29
5196884,2015-07-31
5196884,2015-08-04
5196884,2016-07-07
5196884,2016-07-11
5196884,2016-07-16
5196884,2016-08-01
11582977,2016-04-24
11582977,2016-05-07
11582977,2016-05-16
11582977,2016-05-23
11582977,2016-06-27
11582977,2016-07-03
11582977,2016-09-18
11582977,2016-09-23
11582977,2016-10-16
11582977,2016-10-29
11582977,2016-11-02
11582977,2016-11-13
11582977,2016-11-20
11582977,2016-12-11
11582977,2017-01-02
11582977,2017-02-12
11582977,2017-03-12
9540821,2015-12-23
9540821,2016-01-14
9540821,2016-03-02
9540821,2016-03-27
9540821,2016-04-09
9540821,2016-04-16
9540821,2016-04-27
9540821,2016-05-01
9540821,2016-05-02
9540821,2016-05-10
9540821,2016-05-13
9540821,2016-05-16
9540821,2016-05-18
9540821,2016-05-22
9540821,2016-06-22
9540821,2016-06-24
9540821,2016-06-29
9540821,2016-07-03
9540821,2016-07-06
9540821,2016-07-09
9540821,2016-07-17
9540821,2016-07-25
9540821,2016-07-29
9540821,2016-08-04
9540821,2016-08-07
9540821,2016-08-18
9540821,2016-08-21
9540821,2016-08-24
9540821,2016-08-25
9540821,2016-08-30
9540821,2016-08-31
9540821,2016-09-05
9540821,2016-09-06
9540821,2016-09-21
9540821,2016-09-25
9540821,2016-09-26
9540821,2016-10-01
9540821,2016-10-04
9540821,2016-10-06
9540821,2016-10-08
9540821,2016-10-13
9540821,2016-10-16
9540821,2016-10-22
9540821,2016-10-26
9540821,2016-10-31
9540821,2016-11-02
9540821,2016-11-13
9540821,2016-11-28
9540821,2016-12-11
9540821,2016-12-29
9540821,2017-01-01
9540821,2017-01-04
9540821,2017-01-15
9540821,2017-01-21
9540821,2017-01-23
