id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20181127,lastreview_20181127,exists_20181127
airbnb599232738a46554f807af449739,https://www.airbnb.com/rooms/5004382,-1.979245752216982,43.32422461226675,2017-08-17 14:05:46.840000,2018-06-02 07:30:08.361000,airbnb25702288,entire_home,0,5,56,2,150,0,0,0
airbnb599232738a46554f807af449740,https://www.airbnb.com/rooms/4444961,-1.9790477333570071,43.32432900578312,2017-08-17 14:05:50.798000,2018-09-22 08:24:14.528000,airbnb149691,private_room,1,2,19,2,,25,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449741,https://www.airbnb.com/rooms/20509200,-1.9793284922088974,43.324253504694376,2017-08-17 14:05:50.799000,2017-09-08 07:36:47.581000,airbnb135092424,private_room,1,2,0,1,100,0,0,0
airbnb599232738a46554f807af449742,https://www.airbnb.com/rooms/961100,-1.980641017100918,43.3239918212088,2017-08-17 14:04:18,2018-09-22 09:15:38.347000,airbnb5096546,entire_home,2,2,213,1,,223,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449743,https://www.airbnb.com/rooms/24789505,-1.9807253329544534,43.3234460196776,2018-05-07 12:20:46.768000,2018-06-02 07:21:48.752000,airbnb12954077,entire_home,2,4,3,2,150,0,0,0
airbnb599232738a46554f807af449744,https://www.airbnb.com/rooms/18904161,-1.9799592616899775,43.323835189476235,2017-08-17 14:05:02.745000,2018-06-02 07:29:23.570000,airbnb124008929,entire_home,3,6,10,1,289,0,0,0
airbnb599232738a46554f807af449745,https://www.airbnb.com/rooms/3160737,-1.9794678142959763,43.32209455585881,2017-08-17 14:05:54.847000,2018-06-02 07:27:00.062000,airbnb15707672,entire_home,0,4,30,3,156,0,0,0
airbnb599232738a46554f807af449746,https://www.airbnb.com/rooms/12005871,-1.97901836608051,43.322310357896505,2017-08-17 14:05:38.982000,2018-09-22 08:25:13.898000,airbnb149691,private_room,1,3,32,2,,32,2018-08-01 00:00:00,1
airbnb599232738a46554f807af449747,https://www.airbnb.com/rooms/13340659,-1.9790063718867836,43.32262483767804,2017-08-17 14:06:12.159000,2017-09-08 07:37:21.915000,airbnb3952766,entire_home,2,6,8,2,120,0,0,0
airbnb599232738a46554f807af449748,https://www.airbnb.com/rooms/18208031,-1.979292207231818,43.32260895043991,2017-08-17 14:06:07.850000,2018-09-22 08:30:20.043000,airbnb18192487,entire_home,3,5,2,2,,0,0,1
airbnb599232738a46554f807af449749,https://www.airbnb.com/rooms/18904139,-1.979416735371831,43.322575901556895,2017-08-17 14:06:03.574000,2018-09-22 08:23:14.643000,airbnb124008929,entire_home,3,3,6,1,,0,0,0
airbnb599232738a46554f807af449750,https://www.airbnb.com/rooms/12376366,-1.979252279121339,43.3230028424023,2017-08-17 14:06:03.575000,2018-05-08 12:02:33.271000,airbnb149691,entire_home,6,12,8,2,270,0,0,0
