"id"	"name"	"host_id"	"host_name"	"host_since"	"latitude"	"longitude"	"is_location_exact"	"property_type"	"room_type"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"bed_type"	"price"	"availability_365"	"number_of_reviews"	"license"
10427709	"Apartamento LORE    (ESS 00009)"	53442582	"Jose Luis"	"2016-01-05"	43.3115026683868	-2.00506241004192	"t"	"Apartment"	"Entire home/apt"	6	1	2	3	"Real Bed"	"$90.00"	284	12	""
16399673	"Koxtape by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3185613850991	-1.98132785217731	"f"	"Apartment"	"Entire home/apt"	7	3	3	7	"Real Bed"	"$559.00"	267	12	""
17505602	"RIVER: River view, down town, families"	85246818	"Coralan San Sebastian"	"2016-07-22"	43.320150745967	-1.97906822523672	"t"	"Apartment"	"Entire home/apt"	7	3	3	6	"Real Bed"	"$189.00"	365	0	""
3677490	"HABITACION DOBLE SAN SEBASTIAN"	18679491	"Alicia"	"2014-07-22"	43.3188236209979	-1.98029210130773	"t"	"Apartment"	"Private room"	1	2	1	1	"Real Bed"	"$38.00"	237	4	""
10444083	"Zurriola , junto a la playa"	18192487	"José Mari"	"2014-07-16"	43.3239133705462	-1.96950406844044	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$88.00"	185	0	"ESS 00449"
10064404	"Apartamento en el centro con parking  incluido"	13343635	"Andrea"	"2014-03-20"	43.3187671761341	-1.98097344543658	"f"	"Condominium"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$220.00"	67	97	""
13147422	"Céntrica soleada habitación"	73303284	"Aitor"	"2016-05-22"	43.3222475323187	-1.98409650166919	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$500.00"	0	0	""
6536472	"Brand new apt close to the beach"	1589633	"Emy"	"2012-01-10"	43.3161289984238	-1.98614444765785	"t"	"Apartment"	"Entire home/apt"	6	1	2	3	"Real Bed"	"$156.00"	258	3	""
14114054	"Apartamento acogedor y fresco"	85046454	"Edurne"	"2016-07-21"	43.3188011414927	-1.95619248462828	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$80.00"	88	9	""
16398973	"Palacio Miramar by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3146759249509	-2.00112723729859	"f"	"Apartment"	"Entire home/apt"	7	2	4	7	"Real Bed"	"$529.00"	302	0	""
846379	"Cozy appartment in San Sebastian"	2883088	"Maria"	"2012-07-09"	43.3079948327576	-2.00726763887998	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$45.00"	363	10	""
2235597	"La Concha Beach"	10650761	"Andrey"	"2013-12-16"	43.3161697459273	-1.98680614990447	"t"	"Apartment"	"Entire home/apt"	6	2	2	5	"Real Bed"	"$95.00"	262	110	""
10435804	"Beachside Heaven"	51420363	"Martín"	"2015-12-15"	43.3160523944924	-2.00219574779108	"f"	"Condominium"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$185.00"	335	31	""
5631771	"Single Room Ondarreta Beach."	8703392	"Jorge"	"2013-09-08"	43.3155416286268	-2.00313388476225	"t"	"Villa"	"Private room"	1	1	1	1	"Real Bed"	"$45.00"	355	24	""
16399573	"Mirakruz Terrace by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3211127457222	-1.97697620759832	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$369.00"	349	1	""
16202955	"Double Room at the City Center"	33887248	"Maria"	"2015-05-21"	43.317394185936	-1.97589652573612	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$62.00"	180	1	""
17251527	"✨APARTAMENTO CON TERRAZA, CENTRICO!"	115372864	"Jon De La Hoz Langarica Y Otro Cb"	"2017-02-07"	43.3239172335784	-1.98287893784771	"t"	"Apartment"	"Entire home/apt"	4	1	3	5	"Real Bed"	"$100.00"	339	1	"ESS00782"
13335756	"Azpeitia: cosy home in center"	2035832	"Iñigo"	"2012-03-30"	43.3103988791098	-1.98067290295401	"f"	"Apartment"	"Entire home/apt"	5	1	2	3	"Real Bed"	"$160.00"	313	5	""
13925568	"Casa  en parte vieja  donosti san s"	58765351	"Nawal"	"2016-02-14"	43.3250646090876	-1.98903973204685	"f"	"House"	"Private room"	1	1	1	1	"Real Bed"	"$74.00"	365	3	""
10394819	"Room in city center + WIFI"	52323145	"Xin"	"2015-12-26"	43.3164755735561	-1.98483414850752	"t"	"Loft"	"Private room"	2	1	1	1	"Real Bed"	"$40.00"	242	16	""
1170609	"Apto con encanto  en San Sebastian"	6201019	"M Carmen"	"2013-05-02"	43.3191884419753	-1.98183589196831	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$170.00"	244	59	"ESS00073"
4144262	"★CITY CENTER-WIFI- LOVE RULE★"	20267369	"Nora"	"2014-08-19"	43.3179636307537	-1.97918021178614	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$71.00"	243	157	""
7036067	"Private Room \"Zurriola\" - Shared bathroom"	4402649	"SSHA Guesthouse"	"2012-12-14"	43.3234498279069	-1.98313867586433	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$80.00"	269	50	""
12000438	"Precioso estudio en pleno centro"	27570356	"Nerea"	"2015-02-11"	43.3234069402711	-1.98582239245572	"f"	"Condominium"	"Entire home/apt"	4	1	0	2	"Real Bed"	"$110.00"	273	6	""
6395075	"Unique in Old Town: with Ocean View"	33064793	"Noldus"	"2015-05-10"	43.3242040441236	-1.98322992938779	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$35.00"	79	98	""
3726495	"Studio 3 - 500 m to Ondarreta Beach. TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3105717314619	-2.0017962021492	"t"	"Apartment"	"Entire home/apt"	4	1	0	2	"Real Bed"	"$120.00"	151	12	""
14107123	"INDIVIDUAL ROOM IN ANTIGUO CLOSE TO THE BEACH"	10969460	"Silvia"	"2014-01-02"	43.3112135359822	-2.0020381600715	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$30.00"	90	10	""
7477785	"Se alquila apartamento por vacacion"	39156075	"Ismael"	"2015-07-21"	43.318643445496	-1.94747871598676	"f"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$250.00"	365	1	""
16399488	"Beduria C by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3191744115842	-1.97755747223967	"f"	"Apartment"	"Entire home/apt"	6	2	2	4	"Real Bed"	"$429.00"	277	1	""
11426933	"Nice&Quiet place in San Sebastián"	42775403	"Océane&Jérémy"	"2015-08-28"	43.3171143273858	-1.95260748559916	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$84.00"	132	22	""
13130875	"ROMANTIC APARTMENT TERRACE  WIFI 4 PAX SAN SEBASTI"	7770643	"Elías"	"2013-07-28"	43.3197954931243	-1.95955006623651	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$90.00"	330	3	""
14185138	" Bonita habitación en San Sebastián "	15659580	"Eva"	"2014-05-18"	43.3227821183675	-1.9763926228084	"f"	"Apartment"	"Private room"	2	2	1	2	"Real Bed"	"$55.00"	351	22	""
13261915	"PISO ACOGEDOR EN DONOSTI"	3086177	"Ion Ander"	"2012-07-28"	43.3103074591049	-1.96611623384679	"f"	"House"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$89.00"	221	1	""
17439831	"SAN TELMO APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3238850361469	-1.98183108766957	"f"	"Apartment"	"Entire home/apt"	6	1	3	5	"Real Bed"	"$120.00"	260	0	""
7363660	"San Sebastian junto a la playa, parking incluido"	38581049	"Roberto"	"2015-07-15"	43.3099384549951	-1.99888404298825	"t"	"Apartment"	"Entire home/apt"	6	2	2	3	"Real Bed"	"$85.00"	32	44	""
16399404	"Beduria A by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3201532072797	-1.97800002694193	"f"	"Apartment"	"Entire home/apt"	6	2	2	4	"Real Bed"	"$429.00"	298	3	""
3169268	"The Old Town treasure"	14524985	"Estefania & Iñigo"	"2014-04-21"	43.324717974297	-1.98529937106694	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$120.00"	326	98	""
11172886	"BOUTIQUE APARTMENT BELLA EASO"	13725999	"Masa Y Borja"	"2014-03-31"	43.3152085905019	-1.98155764475158	"t"	"Apartment"	"Entire home/apt"	6	2	3	6	"Real Bed"	"$180.00"	336	41	"ESS00115"
10378266	"Quiet and central, ideal for a couple. Wifi."	24273022	"Conchita"	"2014-11-28"	43.3239772900545	-1.98194293166087	"f"	"Apartment"	"Entire home/apt"	2	1	0	1	"Real Bed"	"$125.00"	280	33	""
14081045	"GOOD ATMOSPHERE"	76520078	"Aitor"	"2016-06-08"	43.3217757378645	-1.98162116892076	"f"	"House"	"Private room"	2	1.5	1	1	"Real Bed"	"$50.00"	0	9	""
13255937	"Anoeta. Next to the Anoeta stadium. WIFI. TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3015993549567	-1.97743224218753	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$95.00"	159	3	""
3464203	"Parma | Central, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3187840660922	-1.9845516703615	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$120.00"	260	5	""
1031158	"rent room by night 02"	5634854	"Juanjo Y Ara"	"2013-03-26"	43.3239097252952	-1.97357648476295	"f"	"Apartment"	"Private room"	2	2.5	1	2	"Real Bed"	"$50.00"	205	24	""
16022528	"ITXARO - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3111274765893	-2.0013309112597	"t"	"House"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$66.00"	320	3	""
16399361	"Easo Suite 10 by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3189331967396	-1.97991715468932	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$379.00"	337	0	""
16075312	"ONDARRETA, TERRAZA, WIFI"	12954077	"Aritz"	"2014-03-09"	43.3125925471589	-2.00528037546329	"t"	"Apartment"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$77.00"	325	4	""
13720557	"Habitacion a 5 minutos de la playa"	80195068	"Iker"	"2016-06-27"	43.3098864640479	-2.00057540249629	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$100.00"	364	4	""
13588989	"Apartamento luminoso, exterior, vistas a montañas"	22110650	"Maritxu"	"2014-10-04"	43.3164419965496	-1.95003249330134	"f"	"Apartment"	"Entire home/apt"	2	1	2	1	"Real Bed"	"$73.00"	0	6	""
16399340	"Simone by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3201651376932	-1.98090209591554	"f"	"Apartment"	"Entire home/apt"	6	2	2	3	"Real Bed"	"$429.00"	274	8	""
16399337	"Gladys Enea 10 by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3088563140183	-1.97762588245845	"f"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$419.00"	297	1	""
940996	"Bonito piso con vistas y acogedor"	5086082	"Laura"	"2013-02-14"	43.3136450459163	-1.98499573252858	"t"	"Apartment"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$70.00"	262	88	""
953067	"Dúplex.    Paz y tranquilidad."	5173315	"Casa Rural Mar Y Mar Agroturismo, S"	"2013-02-21"	43.3085667638544	-2.05977672776973	"t"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$132.00"	363	0	""
13777888	"IZARO , SAN SEBASTIAN, 13€ DÍA PARKING"	49473712	"Miren"	"2015-11-20"	43.3098108863413	-1.97359615400467	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	365	5	""
13728718	"Piso centrico con buenos accesos"	80288659	"Ana"	"2016-06-27"	43.3168389497206	-1.97138957428615	"t"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$118.00"	0	2	""
6372286	"Como en casa."	33206224	"Patricio"	"2015-05-12"	43.3137767535461	-2.00293458720281	"t"	"Apartment"	"Entire home/apt"	4	2	2	4	"Real Bed"	"$150.00"	250	33	""
9190335	"Apartamento céntrico y acogedor"	47755143	"Estibaliz"	"2015-10-30"	43.3141511564562	-1.98071973849624	"t"	"Condominium"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$200.00"	193	0	""
16317370	"ARAX in the heart of the Old Town"	84093662	"Vahe"	"2016-07-16"	43.3254100665683	-1.98605984581221	"f"	"Apartment"	"Entire home/apt"	5	1	2	2	"Real Bed"	"$110.00"	221	5	"ESS00586"
14031801	"Renovated apartment in a pedestrian pintxos area"	83735015	"JoseLuis & Miren"	"2016-07-14"	43.324163323452	-1.97824082066626	"f"	"Apartment"	"Entire home/apt"	4	1.5	1	3	"Real Bed"	"$150.00"	242	9	"ESS00305"
3365802	"Cozy Design Loft. Wifi."	6540783	"Elena"	"2013-05-23"	43.3208983162503	-1.94420957096364	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$118.00"	0	9	""
3787275	"On La Concha Beach. Walk to Old Town. Breakfast."	17097096	"Katherine"	"2014-06-22"	43.3148192228052	-1.99030384992813	"f"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$130.00"	182	29	""
12270497	"Barrio Amara frente hotel Astoria 7"	66092846	"Teresa"	"2016-04-06"	43.3080691841221	-1.98019412255202	"t"	"House"	"Private room"	6	1	1	6	"Real Bed"	"$30.00"	365	9	""
14441366	"Villa Saloy"	62087777	"Jens"	"2016-03-08"	43.3124250242975	-1.99893519192839	"t"	"Apartment"	"Entire home/apt"	5	1	2	5	"Real Bed"	"$200.00"	88	0	""
13491086	"Habitación doble en casa con encanto"	66631770	"Ainhoa"	"2016-04-10"	43.3193970098391	-1.94601967992803	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$120.00"	90	0	""
12237292	"Habitación acogedora"	65846490	"Celestino"	"2016-04-05"	43.3100310230825	-1.98163010641958	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$24.00"	0	0	""
12041076	"NICE APARTAMENT"	59613993	"Roberto & Lourdes"	"2016-02-20"	43.3209634544551	-1.97290156943729	"f"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$85.00"	305	48	"ESS00192"
13327213	"Habitación en el Centro Historico"	71124765	"Angela"	"2016-05-09"	43.3240492017224	-1.98411688542443	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$50.00"	37	29	""
17637182	"Superb flat near the beach with terrace and pool"	14539528	"Ana"	"2014-04-21"	43.3153632585412	-2.00139272487553	"f"	"Apartment"	"Entire home/apt"	5	3	4	5	"Real Bed"	"$400.00"	126	0	""
5438293	"A treasure in Aiete (3 rooms+park:)"	28211354	"Ainhoa & Ane"	"2015-02-23"	43.3079930756501	-1.99442475472199	"t"	"Apartment"	"Entire home/apt"	5	1.5	3	5	"Real Bed"	"$95.00"	171	58	""
14770162	"Nice apartment, near to beach, two big terraces"	92136823	"Carmen"	"2016-08-27"	43.3239332752923	-1.97423139919087	"f"	"Apartment"	"Entire home/apt"	5	1.5	2	5	"Real Bed"	"$95.00"	170	9	"E-SS-00348"
3588078	"Sienna | Ondarreta, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3095227330394	-2.00411138727632	"t"	"Apartment"	"Entire home/apt"	4	1	NA	3	"Real Bed"	"$110.00"	350	5	""
6217708	"Apartamento tranquilo, muy luminoso y cómodo"	32246889	"Oihana"	"2015-04-30"	43.3139552329253	-2.00303512048193	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$120.00"	90	0	""
14122984	"Renovated, Silent and Beauty. Close to Gros Beach"	85137945	"Iñigo"	"2016-07-21"	43.3229697729126	-1.96742491131232	"t"	"Apartment"	"Entire home/apt"	5	2	2	4	"Real Bed"	"$175.00"	136	9	""
4382676	"Villa Oasis | Free WiFi !!"	15707672	"The Rentals Collection"	"2014-05-19"	43.3177950353534	-1.95856951142843	"t"	"Apartment"	"Entire home/apt"	12	3.5	6	10	"Real Bed"	"$400.00"	337	11	""
15810186	"Centro, Playa de la Concha a 50 metros para 4p"	50920106	"Concepcion"	"2015-12-09"	43.3192543632763	-1.98394083712767	"f"	"Apartment"	"Entire home/apt"	5	2	3	4	"Real Bed"	"$200.00"	100	2	""
17038985	"BRETXA, RENOVADO Y TRANQUILO EN LA MEJOR UBICACION"	12954077	"Aritz"	"2014-03-09"	43.3244944495664	-1.98119976341109	"f"	"Apartment"	"Entire home/apt"	6	2	3	4	"Real Bed"	"$120.00"	168	2	""
4808309	"Loft with parking, close to center"	24766134	"Iker"	"2014-12-12"	43.3190307660569	-1.97124450158717	"t"	"Condominium"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$78.00"	227	65	""
16431315	"Mirakruz Attic by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3214928011935	-1.9753326907302	"f"	"Apartment"	"Entire home/apt"	5	2	2	4	"Real Bed"	"$399.00"	260	4	""
9600634	"Tu casa de verano en la playa"	49686204	"Laura"	"2015-11-23"	43.3145945873636	-1.98907988645931	"f"	"House"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$150.00"	0	5	""
5340758	"Para ti en la Playa"	27677276	"Xabi"	"2015-02-13"	43.3270789402166	-1.96846875376084	"t"	"House"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$100.00"	286	56	""
14311011	"APARTMENT WITH GARDEN, WIFI + PARKING"	87473927	"Ana Cristina"	"2016-08-02"	43.2993449207835	-1.95658508183088	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$70.00"	104	23	""
8945213	"DESIGN & ROMANTIC PENTHOUSE OLDTOWN"	2625306	"Terese"	"2012-06-13"	43.323207218136	-1.98567644694701	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$90.00"	186	114	""
10982667	"Familiar house montain"	49871447	"Ibon"	"2015-11-25"	43.3016619094364	-2.06810715437095	"f"	"House"	"Private room"	4	2	1	2	"Real Bed"	"$75.00"	1	3	""
6955120	"Lovely apartment renovated in 2015, LSS0009"	36268260	"Sarah"	"2015-06-20"	43.3179021710366	-1.96743264017141	"t"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$45.00"	157	41	"LSS0009"
3251754	"Picasso | Zurriola, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3248794272703	-1.97008969682771	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$120.00"	271	1	""
13740040	"Atico a 15 min de playas del 15 al 28 de Agosto"	9177390	"Eneko"	"2013-10-02"	43.3149841994129	-1.96882438541746	"f"	"House"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$180.00"	326	0	""
15031853	"Dúplex con jardín en zona rural"	94924919	"Jaione"	"2016-09-13"	43.2791299527547	-2.0064747471471	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$140.00"	365	1	""
3202524	"Apartment, private Parking and Wifi"	16228557	"Lourdes"	"2014-06-01"	43.3249916648444	-1.96473344133078	"f"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$75.00"	260	162	""
4595193	"Flat in the CITY CENTER"	23819599	"Ane"	"2014-11-16"	43.3192426332769	-1.98060688493193	"f"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$75.00"	263	58	"ESS00282"
3227134	"Room in Spacious Apt in Old Town- 2"	149691	"Alex"	"2010-06-22"	43.3235853840818	-1.98669493022698	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$80.00"	84	39	""
16211443	"KOXKA  -  Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3142936565239	-1.98772260514676	"f"	"House"	"Entire home/apt"	10	3	3	5	"Real Bed"	"$78.00"	299	6	""
15285746	"Acogedora vivienda a 300 metros de la playa"	97292628	"Miguel"	"2016-09-29"	43.3137554626496	-2.01009401763341	"t"	"House"	"Entire home/apt"	6	2	3	6	"Real Bed"	"$107.00"	86	4	""
16997873	"Double room"	41651900	"Harriet"	"2015-08-16"	43.304873968759	-1.97621746156122	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$25.00"	83	5	""
17789494	"Bonito apartamento Donostia"	46867634	"Iñaki"	"2015-10-18"	43.3222209706946	-1.96247690300451	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$65.00"	127	0	""
13819345	"Fantastic house new in center old town"	2849717	"Kelly"	"2012-07-06"	43.3249877265173	-1.98347348358363	"f"	"House"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	359	0	""
9895363	"Bonito apartamento/Cute sunny flat"	349085	"May"	"2011-01-16"	43.322337494671	-1.95307346399566	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$54.00"	208	11	""
4591518	"Cozy new 1BD"	23801039	"Isabel"	"2014-11-16"	43.3112972717517	-1.97445045698966	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$75.00"	271	24	"ESS00131"
3374518	"Avenida II | Center, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3207592998729	-1.98111293519798	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$130.00"	322	9	""
12844450	"Apartment in La Concha beach, wifi"	36212190	"Nere"	"2015-06-19"	43.3150808762074	-1.98609346494834	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$110.00"	158	45	""
14835118	"Apartamento de standing en Astoria building"	92397483	"Marina"	"2016-08-29"	43.3072181180607	-1.97896070473262	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$180.00"	180	0	""
13806894	"Habitación doble acogedora"	81234909	"María"	"2016-07-02"	43.3033218017757	-1.97428242163302	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$40.00"	84	30	""
6487451	"ZUBIMUXU APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.312443761746	-2.00872340097862	"t"	"Apartment"	"Entire home/apt"	4	1.5	1	1	"Real Bed"	"$90.00"	152	8	""
13505774	"Off Beat Guesthouse, Rustic Triple Surf Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3249725686095	-1.98549484444858	"f"	"Apartment"	"Private room"	3	3	1	3	"Real Bed"	"$30.00"	359	19	""
7167380	"BUNGALOW CON JARDIN Y VISTAS AL MAR"	3635738	"Luis"	"2012-09-21"	43.3089936574206	-2.03856334827937	"t"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$100.00"	351	7	""
7822729	"Piso en el centro de San Sebastián"	12539245	"José"	"2014-02-24"	43.3101888413563	-1.97949492942885	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$200.00"	81	0	""
8731482	"Tranquilo, agradable ext. garaje 10 min CentroBus"	45614226	"Soledad"	"2015-10-02"	43.3213694196826	-1.95069879706814	"t"	"House"	"Entire home/apt"	6	2	3	4	"Real Bed"	"$240.00"	363	19	""
1194800	"Pretty apartment in the Old Town "	4714340	"Edurne"	"2013-01-15"	43.325041868015	-1.9846299946187	"t"	"Apartment"	"Entire home/apt"	4	1	0	1	"Pull-out Sofa"	"$55.00"	174	133	"ESS 0315"
13654842	"Amplio loft en zona residencial de San Sebastián"	79314928	"Malen & Ane"	"2016-06-22"	43.3082474927056	-2.01675495728597	"f"	"Loft"	"Entire home/apt"	6	1	1	4	"Real Bed"	"$130.00"	145	24	""
13572574	"Room Zurriola beach"	54624075	"James"	"2016-01-14"	43.324995870743	-1.97421619516199	"f"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$28.00"	281	40	""
14048051	"Nice flat near the beach perfect for a family"	64632576	"Garazi"	"2016-03-27"	43.3137470008172	-2.0085870432409	"t"	"Apartment"	"Entire home/apt"	5	2	3	4	"Real Bed"	"$140.00"	34	9	""
7740183	"With views to the bay and the port"	32252822	"Nora"	"2015-04-30"	43.3230726087174	-1.98776074081189	"t"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$55.00"	0	12	""
14482194	"Acogedor y precioso apartamento + parking privado"	42995908	"Estibalitz"	"2015-08-31"	43.3093290301625	-1.99753106086926	"t"	"Apartment"	"Entire home/apt"	7	1	3	6	"Real Bed"	"$115.00"	303	5	""
1039110	"Alquilo Habitación Barrio Egia"	5719679	"Alejandra"	"2013-04-01"	43.3165162029692	-1.96830354704321	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$70.00"	0	1	""
15768321	"Amara Astoria Luxury Apartment I"	89346842	"Jennifer"	"2016-08-11"	43.3083269468069	-1.98060161927263	"t"	"Apartment"	"Entire home/apt"	5	2	2	3	"Real Bed"	"$75.00"	161	0	""
13974264	"Quiet room with balcony in Gros next to Kursaal"	62220773	"Eric"	"2016-03-09"	43.3233901243431	-1.97809663870471	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$75.00"	88	10	""
12679828	"Cozy and located in a quiet area"	68900724	"María"	"2016-04-25"	43.31069817912	-1.98709933300072	"t"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$100.00"	288	24	""
776841	"Room stunning view sea and city"	4096200	"Ali"	"2012-11-08"	43.3266060599723	-1.96925997197133	"t"	"Apartment"	"Private room"	1	1	1	4	"Real Bed"	"$32.00"	334	16	""
13223021	"Habitacion triple nº6 OLD PART WIFI"	73815563	"Mª Pilar"	"2016-05-24"	43.3240757079802	-1.98740047989306	"f"	"House"	"Private room"	3	3.5	1	3	"Real Bed"	"$99.00"	284	3	""
899717	" ZULOAGA, confort & location (WIFI)"	3952766	"Jon"	"2012-10-23"	43.318448223065	-1.9837793469245	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$85.00"	125	31	"TSS-00022"
7182965	"The old town treasure"	37632910	"Fanny"	"2015-07-06"	43.324464853208	-1.98498492305776	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$120.00"	304	55	""
17398022	"Nice attic in the Old Town. 3 minutes from beach."	809371	"Javier"	"2011-07-12"	43.3233691189627	-1.98337163699746	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$150.00"	61	0	""
16398974	"Alday by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3094058180608	-1.98045786051873	"f"	"Apartment"	"Entire home/apt"	4	2	2	4	"Real Bed"	"$369.00"	349	0	""
17536106	"Bed in sunny shared room with breakfast included"	109977260	"Donosti"	"2017-01-05"	43.3210720880123	-1.97701727760356	"t"	"Hostel"	"Shared room"	4	3	1	4	"Real Bed"	"$23.00"	272	0	""
16398967	"River Terrace 3 by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3099098632618	-1.97812478824592	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$369.00"	329	0	""
16120427	"Koisi Hostel - Habitación doble con baño privado"	100340746	"Koisi"	"2016-10-19"	43.3101434162287	-2.00155287402105	"t"	"Hostel"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	338	1	""
14383705	"Centre-Boulevard next to the Old Town for 4 people"	50920106	"Concepcion"	"2015-12-09"	43.3217826371594	-1.98312806476572	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$115.00"	292	13	"ESS00179"
